Name	SMILES	Melting Point	Boiling Point	Length	Cycle_Count	Acid-P	Amide	Acyl_Halide-F	Acyl_Halide-Cl	Acyl_Halide-Br	Acyl_Halide-I	Ester-C	Acid-C	Ketone	Base-C	Aldehyde	Ether	Nitrile	Imine	Nitro	Amine-T	Amine-S	Amine-P	Allene	Alkine	Alkene	Org-Chloride	Org-Fluoride	Org-Bromide	Org-Iodide	Unidentified Acid	Unidentified Oxyl	Unidentified Base
2-acetamido-3-sulfanylpropanoic acid	CC(=O)NC(CS)C(=O)O	382.65	None	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-[carbamimidoyl(methyl)amino]acetic acid	CN(CC(=O)O)C(=N)N	560.15 and decomposes	None	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2-amino-3-methyl-4H-imidazol-5-one	CN1CC(=O)N=C1N	576.15 and decomposes	None	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
2-amino-3-sulfanylpropanoic acid	C(C(C(=O)O)N)S	533.15 and decomposes	None	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	485.65	None	6	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
6-amino-1H-pyrimidin-2-one	C1=C(NC(=O)N=C1)N	573.15	None	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2-aminopropanoic acid	CC(C(=O)O)N	570.15 and decomposes	523.15	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2,3,4,5,6-pentahydroxyhexanoic acid	C(C(C(C(C(C(=O)O)O)O)O)O)O	404.15	None	2	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,3,4,5-tetrahydroxyhexanedioic acid	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	398.65	None	2	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-aminopentanedioic acid	C(CC(=O)O)C(C(=O)O)N	486.15	448.15	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2-hydroxypropanoic acid	CC(C(=O)O)O	296.01666666667495	395.15	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pyrrolidine-2-carboxylic acid	C1CC(NC1)C(=O)O	488.8166666666666 and decomposes	None	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-amino-3-hydroxypropanoic acid	C(C(C(=O)O)N)O	501.15 and decomposes	None	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3-methylbut-2-enyl phosphono hydrogen phosphate	CC(=CCOP(=O)(O)OP(=O)(O)O)C	509.15	None	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1,3-diazinane-2,4-dione	C1CNC(=O)NC1=O	553.15	None	7	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
butane-2,3-dione	CC(=O)C(=O)C	271.1537037037037	360.9611111111111	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3,4-dihydrochromen-2-one	C1CC(=O)OC2=CC=CC=C21	298.15	545.224074074074	10	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,3-dihydroxypropan-2-one	C(C(=O)CO)O	363.15	None	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-(dimethylamino)acetic acid	CN(C)CC(=O)O	458.65	337.04999999999995	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N-methylmethanamine	CNC	187.67222222222222	286.41031746031746	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5,6-dimethyl-1H-benzimidazole	CC1=CC2=C(C=C1C)N=CN2	478.65	None	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
4-(2-aminoethyl)benzene-1,2-diol	C1=CC(=C(C=C1CCN)O)O	401.15	500.15	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O	533.3499999999999	None	14	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-aminoethanol	C(CO)N	283.5611111111111	443.7801587301587	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ethyl 2-methyl-3-oxobutanoate	CCOC(=O)C(C)C(=O)C	None	460.15	7	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ethanol	CCO	159.10888888888886	351.4080952380952	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
formamide	C(=O)N	275.75079365079364	485.4722222222222 and decomposes	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
but-2-enedioic acid	C(=CC(=O)O)C(=O)O	560.15 and decomposes	473.15	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,5-diamino-5-oxopentanoic acid	C(CC(=O)N)C(C(=O)O)N	457.65 and decomposes	None	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pentanedioic acid	C(CC(=O)O)CC(=O)O	370.5833333333333	555.5722222222222 and decomposes	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-aminoacetic acid	C(C(=O)O)N	534.8944444444444 and decomposes	None	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2,3-dihydroxypropanal	C(C(C=O)O)O	418.15	None	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
propane-1,2,3-triol	C(C(CO)O)O	291.3833333333333	563.15 and decomposes	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,3-dihydroxypropyl dihydrogen phosphate	C(C(COP(=O)(O)O)O)O	248.14999999999998	None	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-[4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	508.15	None	8	4	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxyacetaldehyde	C(C=O)O	370.15	None	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxaldehydic acid	C(=O)C(=O)O	307.4833333333333	None	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
carbonic acid	C(=O)(O)O	1061.15	275.15 and decomposes	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
formonitrile	C#N	259.5719444444444	298.78291666666667	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-(1H-imidazol-5-yl)ethanamine	C1=C(NC=N1)CCN	368.75	482.65	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
(4-amino-2-methylpyrimidin-5-yl)methanol	CC1=NC=C(C(=N1)N)CO	471.15	None	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2-amino-4-sulfanylbutanoic acid	C(CS)C(C(=O)O)N	505.65	None	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2-(2,5-dihydroxyphenyl)acetic acid	C1=CC(=C(C=C1O)CC(=O)O)O	426.15	None	4	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
thiocyanic acid	C(#N)S	278.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
molecular hydrogen	[HH]	15.687277777777751	18.17074074074071	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
benzene-1,4-diol	C1=CC(=CC=C1O)O	444.0328282828283	559.1722222222222	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3,7-dihydropurin-6-one	C1=NC2=C(N1)C(=O)N=CN2	423.15	None	8	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0
2-amino-3-methylpentanoic acid	CCC(C)C(C(=O)O)N	552.65 and decomposes	442.15	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1H-imidazole	C1=CN=CN1	363.154	532.9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2-(1H-indol-3-yl)acetic acid	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	441.65	None	9	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0
molecular iodine	II	386.7	457.83	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
potassium(1+)	[K+]	336.34999999999997	None	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4-hydroxypyrrolidine-2-carboxylic acid	C1C(CNC1C(=O)O)O	547.65	None	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2-amino-3-(3,4-dihydroxyphenyl)propanoic acid	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	553.15	None	4	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
4-[1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol	CNCC(C1=CC(=C(C=C1)O)O)O	484.81666666666666	None	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2-amino-4-methylsulfinylbutanoic acid	CS(=O)CCC(C(=O)O)N	506.15	None	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
piperidine-2-carboxylic acid	C1CCNC(C1)C(=O)O	537.15	None	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	508.65 and decomposes	None	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	2
2,3,4,5-tetrahydroxypentanal	C(C(C(C(C=O)O)O)O)O	426.65	None	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
octadeca-9,12,15-trienoic acid	CCC=CCC=CCC=CCCCCCCCC(=O)O	302.9	None	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
5-(dithiolan-3-yl)pentanamide	C1CSSC1CCCCC(=O)N	400.81666666666666	None	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-(dithiolan-3-yl)pentanoic acid	C1CSSC1CCCCC(=O)O	325.15	None	11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
propanedioic acid	C(C(=O)O)C(=O)O	408.6722222222222	413.15 and decomposes	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-(2-hydroxyphenyl)propanoic acid	C1=CC=C(C(=C1)CCC(=O)O)O	355.65	None	5	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2,3-dihydroxybutanedioic acid	C(C(C(=O)O)O)(C(=O)O)O	462.9625	None	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-amino-4-methylsulfanylbutanoic acid	CSCCC(C(=O)O)N	554.15 and decomposes	454.15 and decomposes	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
methanethiol	CS	150.41984126984124	279.125	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxopropanal	CC(=O)C=O	298.15	345.22407407407405	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
methanol	CO	175.38809523809522	337.6148148148148	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
magnesium(2+)	[Mg+2]	924.15	1373.15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2,3,4,5,6-pentaphosphonooxycyclohexyl) dihydrogen phosphate	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O	298.15	None	4	1	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclohexane-1,2,3,4,5,6-hexol	C1(C(C(C(C(C1O)O)O)O)O)O	506.15	564.48	2	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	390.15	None	14	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0
N-phenylacetamide	CC(=O)NC1=CC=CC=C1	387.4425925925926	577.1129629629629	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-(methylamino)-1-phenylethanol	CNCC(C1=CC=CC=C1)O	348.15	None	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
sodium(1+)	[Na+]	370.96999999999997	None	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
naphthalene	C1=CC=C2C=CC=CC2=C1	353.281746031746	491.0055555555556	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
nickel(2+)	[Ni+2]	1728.15	None	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nickel	[Ni]	1778.15	3056.7611111111114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pyridine-3-carboxamide	C1=CC(=CN=C1)C(=O)N	402.75	428.8166666666666	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pyridine-3-carboxylic acid	C1=CC(=CN=C1)C(=O)O	509.7351851851852	2265.15	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-(1-methylpyrrolidin-2-yl)pyridine	CN1CCCC1C2=CN=CC=C2	193.64999999999998	520.15	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0
nitric acid	[N+](=O)(O)[O-]	231.17666666666665	363.6166666666667	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
molecular nitrogen	N#N	61.66518518518515	77.34755555555552	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nitrous oxide	[N-]=[N+]=O	200.58624999999998	184.58714285714282	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N,N-dimethylaniline	CN(C)C1=CC=CC=C1	275.50555555555553	472.57037037037037	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
octan-1-ol	CCCCCCCCO	254.01666666666665	465.19999999999993	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,4-dioxo-1H-pyrimidine-6-carboxylic acid	C1=C(NC(=O)NC1=O)C(=O)O	618.6658730158731	None	4	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2-oxobutanedioic acid	C(C(=O)C(=O)O)C(=O)O	434.15	None	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxalic acid	C(=O)(C(=O)O)O	449.9277777777778 and decomposes	2289.15	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxamic acid	C(=O)(C(=O)O)N	483.15	None	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4-aminobenzoic acid	C1=CC(=CC=C1C(=O)O)N	461.59444444444443	None	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
3-(4-hydroxyphenyl)-2-oxopropanoic acid	C1=CC(=CC=C1CC(=O)C(=O)O)O	492.65	None	4	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-nitrophenol	C1=CC(=CC=C1[N+](=O)[O-])O	397.9843434343434	552.1055555555556 and decomposes	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
hexadecanal	CCCCCCCCCCCCCCCC=O	308.15	None	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hexadecanoic acid	CCCCCCCCCCCCCCCC(=O)O	335.328	624.65	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,3,4,5,6-pentachlorophenol	C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O	456.59444444444443	582.4595238095238 and decomposes	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0
2-amino-3-phenylpropanoic acid	C1=CC=C(C=C1)CC(C(=O)O)N	556.15 and decomposes	None	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
phenanthrene	C1=CC=C2C(=C1)C=CC3=CC=CC=C32	372.7	612.1944444444445	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
phenol	C1=CC=C(C=C1)O	314.99988888888885	454.96049382716046	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-oxo-3-phenylpropanoic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	427.15	None	8	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-phenylacetaldehyde	C1=CC=C(C=C1)CC=O	350.4	468.15	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	349.75	662.275	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-amino-1-phenylethanol	C1=CC=C(C=C1)C(CN)O	329.65	None	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
2-phenylethanamine	C1=CC=C(C=C1)CCN	233.14999999999998	470.65	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
phosphoric acid	OP(=O)(O)O	314.7492063492063	575.661111111111	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-aminoethyl dihydrogen phosphate	C(COP(=O)(O)O)N	515.15	None	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
phthalic acid	C1=CC=C(C(=C1)C(=O)O)C(=O)O	515.3027777777777 and decomposes	2265.15 and decomposes	6	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
pyridine-2-carboxylic acid	C1=CC=NC(=C1)C(=O)O	409.65	None	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
phosphono dihydrogen phosphate	OP(=O)(O)OP(=O)(O)O	334.15	None	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
propane-1,2-diol	CC(CO)O	213.29285714285712	461.05740740740737	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
propan-1-ol	CCCO	146.66805555555555	370.33095238095234	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
propanoic acid	CCC(=O)O	252.825	414.1849206349206	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pteridine	C1=CN=C2C(=N1)C=NC=N2	412.65	None	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7H-purine	C1=C2C(=NC=N1)N=CN2	488.4	None	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
butane-1,4-diamine	C(CCN)CN	300.65	431.65	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pyrazine-2-carboxamide	C1=CN=C(C=N1)C(=O)N	465.1314814814815	2265.15	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1H-pyrazole	C1=CNN=C1	341.15	460.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pyridine	C1=CC=NC=C1	231.1690476190476	388.4087301587301	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carbaldehyde	CC1=NC=C(C(=C1O)C=O)CO	438.15	None	7	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
(4-formyl-5-hydroxy-6-methylpyridin-3-yl)methyl dihydrogen phosphate	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O	528.15	None	9	1	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol	CC1=NC=C(C(=C1O)CO)CO	441.4	None	7	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2-oxopropanoic acid	CC(=O)C(=O)O	286.95	327.15	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	443.8166666666666	None	8	4	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pyridine-2,3-dicarboxylic acid	C1=CC(=C(N=C1)C(=O)O)C(=O)O	492.025	None	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
methylsulfanylmethane	CSC	175.08407407407407	310.4188888888889	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)benzo[g]pteridine-2,4-dione	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	553.15 and decomposes	None	9	3	0	1	0	0	0	0	0	0	1	4	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2-amino-3-(carboxymethylsulfanyl)propanoic acid	C(C(C(=O)O)N)SCC(=O)O	478.65	None	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
